time,source,destination,datalength,sequence,acknumber,sndcwnd,sstresh,srtt,rcvwnd,ca_state
12:23:06.525116,192.168.0.1:54218,10.0.0.2:5201,8688,853190263,1012983399,22,5,35372,42496,0
12:23:06.525714,192.168.0.1:54218,10.0.0.2:5201,8688,853198951,1012983399,23,5,35709,42496,0
12:23:06.526036,192.168.0.1:54206,10.0.0.2:5201,1,300565493,3555571478,10,2147483647,95174,42496,0
12:23:06.526208,192.168.0.1:45266,10.0.0.2:5202,1448,1029193644,3340212455,16,7,34506,42496,0
12:23:06.526675,192.168.0.1:45266,10.0.0.2:5202,5792,1029195092,3340212455,16,7,35045,42496,0
12:23:06.527161,192.168.0.1:45266,10.0.0.2:5202,5792,1029200884,3340212455,16,7,35028,42496,0
12:23:06.527652,192.168.0.1:45266,10.0.0.2:5202,5792,1029206676,3340212455,16,7,35440,42496,0
12:23:06.528021,192.168.0.1:45266,10.0.0.2:5202,4344,1029212468,3340212455,16,7,35839,42496,0
12:23:06.528267,192.168.0.1:54218,10.0.0.2:5201,7240,853207639,1012983399,23,5,36186,42496,0
12:23:06.529044,192.168.0.1:54218,10.0.0.2:5201,8688,853214879,1012983399,23,5,35615,42496,0
12:23:06.529755,192.168.0.1:54218,10.0.0.2:5201,8688,853223567,1012983399,23,5,35535,42496,0
12:23:06.529983,192.168.0.1:54218,10.0.0.2:5201,4344,853232255,1012983399,24,5,35364,42496,0
12:23:06.530599,192.168.0.1:45266,10.0.0.2:5202,2896,1029216812,3340212455,17,7,35744,42496,0
12:23:06.530637,192.168.0.1:54206,10.0.0.2:5201,0,300565494,3555571479,10,2147483647,87878,42496,0
12:23:06.530688,192.168.0.1:54206,10.0.0.2:5201,4,300565494,3555571479,10,2147483647,87878,42496,0
12:23:06.531085,192.168.0.1:45266,10.0.0.2:5202,5792,1029219708,3340212455,17,7,35014,42496,0
12:23:06.531572,192.168.0.1:45266,10.0.0.2:5202,5792,1029225500,3340212455,17,7,34611,42496,0
12:23:06.532056,192.168.0.1:45266,10.0.0.2:5202,5792,1029231292,3340212455,17,7,34313,42496,0
12:23:06.532415,192.168.0.1:45266,10.0.0.2:5202,5792,1029237084,3340212455,18,7,34290,42496,0
12:23:06.534977,192.168.0.1:45266,10.0.0.2:5202,1448,1029242876,3340212455,18,7,34366,42496,0
12:23:06.535577,192.168.0.1:45266,10.0.0.2:5202,7240,1029244324,3340212455,18,7,34580,42496,0
12:23:06.536185,192.168.0.1:45266,10.0.0.2:5202,7240,1029251564,3340212455,18,7,34416,42496,0
12:23:06.536748,192.168.0.1:45264,10.0.0.2:5202,1,4285825973,4209794235,10,2147483647,95268,42496,0
12:23:06.536793,192.168.0.1:45266,10.0.0.2:5202,7240,1029258804,3340212455,18,7,34603,42496,0
12:23:06.537029,192.168.0.1:45266,10.0.0.2:5202,2896,1029266044,3340212455,18,7,35033,42496,0
12:23:06.539023,192.168.0.1:45266,10.0.0.2:5202,1448,1029268940,3340212455,18,7,34690,42496,0
12:23:06.539625,192.168.0.1:45266,10.0.0.2:5202,1448,1029270388,3340212455,18,7,34397,42496,0
12:23:06.540226,192.168.0.1:45266,10.0.0.2:5202,7240,1029271836,3340212455,18,7,33960,42496,0
12:23:06.540819,192.168.0.1:45266,10.0.0.2:5202,7240,1029279076,3340212455,18,7,33719,42496,0
12:23:06.540872,192.168.0.1:45264,10.0.0.2:5202,0,4285825974,4209794236,10,2147483647,87481,42496,0
12:23:06.540918,192.168.0.1:45264,10.0.0.2:5202,4,4285825974,4209794236,10,2147483647,87481,42496,0
12:23:06.580553,192.168.0.1:54206,10.0.0.2:5201,280,300565498,3555571479,10,2147483647,126754,42496,0
